frame_number,timestamp_ms,frame_len,is_udp,is_rpl,is_ack,mac_src,mac_dst,mac_seq_number,mac_pan_id,mac_fcf,mac_frame_type,mac_security,mac_pending,mac_ack_req,mac_pan_id_comp,mac_dst_mode,mac_src_mode,mac_version,ip_src,ip_dst,udp_src_port,udp_dst_port,udp_len,payload_size,payload_hex,rpl_type,rpl_code,rpl_rank,rpl_version,rpl_instance_id,rpl_mop,rpl_dtsn,rpl_flags,rpl_dao_sequence,rpl_dodagid,label
8025,496891,5,0,0,1,0,0,127,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8026,496939,25,0,0,0,25,255,61,43981.0,55377,1,0,1,0,1,2,3,1,0,0,,,,,,,,,,,,,,,0,2
8027,496945,53,1,0,0,21,14,68,43981.0,56417,1,0,0,1,1,3,3,1,21,14,6001.0,9001.0,20.0,12.0,69643d38207365713d323430,,,,,,,,,,0,0
8028,496947,5,0,0,1,0,0,68,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8029,496951,53,1,0,0,21,14,68,43981.0,56417,1,0,0,1,1,3,3,1,21,14,6001.0,9001.0,20.0,12.0,69643d38207365713d323430,,,,,,,,,,0,0
8030,496965,53,1,0,0,21,14,68,43981.0,56417,1,0,0,1,1,3,3,1,21,14,6001.0,9001.0,20.0,12.0,69643d38207365713d323430,,,,,,,,,,0,0
8031,496967,5,0,0,1,0,0,68,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8032,497000,53,1,0,0,14,21,150,43981.0,56417,1,0,0,1,1,3,3,1,14,21,9001.0,6001.0,20.0,12.0,69643d38207365713d323430,,,,,,,,,,0,0
8033,497003,5,0,0,1,0,0,150,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8034,497079,52,1,0,0,14,17,149,43981.0,56417,1,0,0,1,1,3,3,1,14,17,9001.0,6001.0,19.0,11.0,69643d34207365713d3438,,,,,,,,,,0,0
8035,497081,5,0,0,1,0,0,149,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8036,497088,25,0,0,0,26,255,142,43981.0,55377,1,0,1,0,1,2,3,1,0,0,,,,,,,,,,,,,,,0,2
8037,497182,52,1,0,0,19,14,171,43981.0,56417,1,0,0,1,1,3,3,1,19,14,6001.0,9001.0,19.0,11.0,69643d36207365713d3935,,,,,,,,,,0,0
8038,497184,5,0,0,1,0,0,171,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8039,497221,52,1,0,0,16,14,125,43981.0,56417,1,0,0,1,1,3,3,1,16,14,6001.0,9001.0,19.0,11.0,69643d33207365713d3438,,,,,,,,,,0,0
8040,497223,5,0,0,1,0,0,125,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8041,497252,52,1,0,0,14,19,151,43981.0,56417,1,0,0,1,1,3,3,1,14,19,9001.0,6001.0,19.0,11.0,69643d36207365713d3935,,,,,,,,,,0,0
8042,497282,52,1,0,0,14,19,151,43981.0,56417,1,0,0,1,1,3,3,1,14,19,9001.0,6001.0,19.0,11.0,69643d36207365713d3935,,,,,,,,,,0,0
8043,497284,5,0,0,1,0,0,151,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8044,497289,52,1,0,0,14,16,152,43981.0,56417,1,0,0,1,1,3,3,1,14,16,9001.0,6001.0,19.0,11.0,69643d33207365713d3438,,,,,,,,,,0,0
8045,497294,52,1,0,0,14,16,152,43981.0,56417,1,0,0,1,1,3,3,1,14,16,9001.0,6001.0,19.0,11.0,69643d33207365713d3438,,,,,,,,,,0,0
8046,497296,5,0,0,1,0,0,152,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8047,498163,53,1,0,0,22,14,61,43981.0,56417,1,0,0,1,1,3,3,1,22,14,6001.0,9001.0,20.0,12.0,69643d39207365713d323430,,,,,,,,,,0,0
8048,498168,53,1,0,0,22,14,61,43981.0,56417,1,0,0,1,1,3,3,1,22,14,6001.0,9001.0,20.0,12.0,69643d39207365713d323430,,,,,,,,,,0,0
8049,498170,5,0,0,1,0,0,61,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8050,498211,53,1,0,0,14,22,153,43981.0,56417,1,0,0,1,1,3,3,1,14,22,9001.0,6001.0,20.0,12.0,69643d39207365713d323430,,,,,,,,,,0,0
8051,498258,53,1,0,0,14,22,153,43981.0,56417,1,0,0,1,1,3,3,1,14,22,9001.0,6001.0,20.0,12.0,69643d39207365713d323430,,,,,,,,,,0,0
8052,498263,53,1,0,0,14,22,153,43981.0,56417,1,0,0,1,1,3,3,1,14,22,9001.0,6001.0,20.0,12.0,69643d39207365713d323430,,,,,,,,,,0,0
8053,498265,5,0,0,1,0,0,153,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8054,498637,25,0,0,0,24,255,61,43981.0,55377,1,0,1,0,1,2,3,1,0,0,,,,,,,,,,,,,,,0,2
8055,498855,53,1,0,0,21,14,69,43981.0,56417,1,0,0,1,1,3,3,1,21,14,6001.0,9001.0,20.0,12.0,69643d38207365713d323431,,,,,,,,,,0,0
8056,498858,5,0,0,1,0,0,69,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8057,498871,54,1,0,0,23,14,53,43981.0,56417,1,0,0,1,1,3,3,1,23,14,6001.0,9001.0,21.0,13.0,69643d3130207365713d323333,,,,,,,,,,0,0
8058,498878,54,1,0,0,23,14,53,43981.0,56417,1,0,0,1,1,3,3,1,23,14,6001.0,9001.0,21.0,13.0,69643d3130207365713d323333,,,,,,,,,,0,0
8059,498880,5,0,0,1,0,0,53,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8060,498910,25,0,0,0,25,255,62,43981.0,55377,1,0,1,0,1,2,3,1,0,0,,,,,,,,,,,,,,,0,2
8061,498954,54,1,0,0,14,23,155,43981.0,56417,1,0,0,1,1,3,3,1,14,23,9001.0,6001.0,21.0,13.0,69643d3130207365713d323333,,,,,,,,,,0,0
8062,498956,5,0,0,1,0,0,155,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8063,498959,54,1,0,0,14,23,155,43981.0,56417,1,0,0,1,1,3,3,1,14,23,9001.0,6001.0,21.0,13.0,69643d3130207365713d323333,,,,,,,,,,0,0
8064,498961,5,0,0,1,0,0,155,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8065,498969,53,1,0,0,14,21,154,43981.0,56417,1,0,0,1,1,3,3,1,14,21,9001.0,6001.0,20.0,12.0,69643d38207365713d323431,,,,,,,,,,0,0
8066,498971,5,0,0,1,0,0,154,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8067,499000,54,1,0,0,14,23,155,43981.0,56417,1,0,0,1,1,3,3,1,14,23,9001.0,6001.0,21.0,13.0,69643d3130207365713d323333,,,,,,,,,,0,0
8068,499003,5,0,0,1,0,0,155,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8069,499074,25,0,0,0,26,255,143,43981.0,55377,1,0,1,0,1,2,3,1,0,0,,,,,,,,,,,,,,,0,2
8070,499909,102,0,1,0,26,15,144,43981.0,56433,1,0,1,1,1,3,3,1,26,15,,,,,,155.0,1.0,256.0,240.0,30.0,16.0,243.0,0.0,,0,0
8071,499913,5,0,0,1,0,0,144,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8072,499982,52,1,0,0,18,14,174,43981.0,56417,1,0,0,1,1,3,3,1,18,14,6001.0,9001.0,19.0,11.0,69643d35207365713d3935,,,,,,,,,,0,0
8073,499984,5,0,0,1,0,0,174,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8074,500039,52,1,0,0,14,18,156,43981.0,56417,1,0,0,1,1,3,3,1,14,18,9001.0,6001.0,19.0,11.0,69643d35207365713d3935,,,,,,,,,,0,0
8075,500042,5,0,0,1,0,0,156,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8076,500417,54,1,0,0,23,14,54,43981.0,56417,1,0,0,1,1,3,3,1,23,14,6001.0,9001.0,21.0,13.0,69643d3130207365713d323334,,,,,,,,,,0,0
8077,500419,5,0,0,1,0,0,54,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8078,500448,54,1,0,0,14,23,157,43981.0,56417,1,0,0,1,1,3,3,1,14,23,9001.0,6001.0,21.0,13.0,69643d3130207365713d323334,,,,,,,,,,0,0
8079,500450,5,0,0,1,0,0,157,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8080,500653,25,0,0,0,24,255,62,43981.0,55377,1,0,1,0,1,2,3,1,0,0,,,,,,,,,,,,,,,0,2
8081,500777,53,1,0,0,21,14,70,43981.0,56417,1,0,0,1,1,3,3,1,21,14,6001.0,9001.0,20.0,12.0,69643d38207365713d323432,,,,,,,,,,0,0
8082,500779,5,0,0,1,0,0,70,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8083,500801,53,1,0,0,21,14,70,43981.0,56417,1,0,0,1,1,3,3,1,21,14,6001.0,9001.0,20.0,12.0,69643d38207365713d323432,,,,,,,,,,0,0
8084,500803,5,0,0,1,0,0,70,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8085,500836,53,1,0,0,14,21,158,43981.0,56417,1,0,0,1,1,3,3,1,14,21,9001.0,6001.0,20.0,12.0,69643d38207365713d323432,,,,,,,,,,0,0
8086,500838,5,0,0,1,0,0,158,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8087,500913,53,1,0,0,22,14,62,43981.0,56417,1,0,0,1,1,3,3,1,22,14,6001.0,9001.0,20.0,12.0,69643d39207365713d323431,,,,,,,,,,0,0
8088,500916,5,0,0,1,0,0,62,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8089,500924,25,0,0,0,25,255,63,43981.0,55377,1,0,1,0,1,2,3,1,0,0,,,,,,,,,,,,,,,0,2
8090,500977,53,1,0,0,14,22,159,43981.0,56417,1,0,0,1,1,3,3,1,14,22,9001.0,6001.0,20.0,12.0,69643d39207365713d323431,,,,,,,,,,0,0
8091,500979,5,0,0,1,0,0,159,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8092,501009,102,0,1,0,25,15,64,43981.0,56433,1,0,1,1,1,3,3,1,25,15,,,,,,155.0,1.0,259.0,240.0,30.0,16.0,243.0,0.0,,0,0
8093,501013,5,0,0,1,0,0,64,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8094,501096,25,0,0,0,26,255,145,43981.0,55377,1,0,1,0,1,2,3,1,0,0,,,,,,,,,,,,,,,0,2
8095,501661,52,1,0,0,20,14,172,43981.0,56417,1,0,0,1,1,3,3,1,20,14,6001.0,9001.0,19.0,11.0,69643d37207365713d3935,,,,,,,,,,0,0
8096,501663,5,0,0,1,0,0,172,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8097,501677,52,1,0,0,20,14,172,43981.0,56417,1,0,0,1,1,3,3,1,20,14,6001.0,9001.0,19.0,11.0,69643d37207365713d3935,,,,,,,,,,0,0
8098,501704,52,1,0,0,14,20,160,43981.0,56417,1,0,0,1,1,3,3,1,14,20,9001.0,6001.0,19.0,11.0,69643d37207365713d3935,,,,,,,,,,0,0
8099,501706,5,0,0,1,0,0,160,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8100,501727,52,1,0,0,20,14,172,43981.0,56417,1,0,0,1,1,3,3,1,20,14,6001.0,9001.0,19.0,11.0,69643d37207365713d3935,,,,,,,,,,0,0
8101,501729,5,0,0,1,0,0,172,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8102,501750,52,1,0,0,14,20,160,43981.0,56417,1,0,0,1,1,3,3,1,14,20,9001.0,6001.0,19.0,11.0,69643d37207365713d3935,,,,,,,,,,0,0
8103,501752,5,0,0,1,0,0,160,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8104,502214,54,1,0,0,23,14,55,43981.0,56417,1,0,0,1,1,3,3,1,23,14,6001.0,9001.0,21.0,13.0,69643d3130207365713d323335,,,,,,,,,,0,0
8105,502216,5,0,0,1,0,0,55,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8106,502250,54,1,0,0,14,23,161,43981.0,56417,1,0,0,1,1,3,3,1,14,23,9001.0,6001.0,21.0,13.0,69643d3130207365713d323335,,,,,,,,,,0,0
8107,502253,5,0,0,1,0,0,161,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8108,502413,53,1,0,0,22,14,63,43981.0,56417,1,0,0,1,1,3,3,1,22,14,6001.0,9001.0,20.0,12.0,69643d39207365713d323432,,,,,,,,,,0,0
8109,502416,5,0,0,1,0,0,63,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8110,502477,53,1,0,0,14,22,162,43981.0,56417,1,0,0,1,1,3,3,1,14,22,9001.0,6001.0,20.0,12.0,69643d39207365713d323432,,,,,,,,,,0,0
8111,502493,53,1,0,0,14,22,162,43981.0,56417,1,0,0,1,1,3,3,1,14,22,9001.0,6001.0,20.0,12.0,69643d39207365713d323432,,,,,,,,,,0,0
8112,502495,5,0,0,1,0,0,162,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8113,502621,25,0,0,0,24,255,63,43981.0,55377,1,0,1,0,1,2,3,1,0,0,,,,,,,,,,,,,,,0,2
8114,502855,53,1,0,0,21,14,71,43981.0,56417,1,0,0,1,1,3,3,1,21,14,6001.0,9001.0,20.0,12.0,69643d38207365713d323433,,,,,,,,,,0,0
8115,502858,5,0,0,1,0,0,71,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8116,502930,53,1,0,0,14,21,163,43981.0,56417,1,0,0,1,1,3,3,1,14,21,9001.0,6001.0,20.0,12.0,69643d38207365713d323433,,,,,,,,,,0,0
8117,502932,5,0,0,1,0,0,163,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8118,502939,25,0,0,0,25,255,65,43981.0,55377,1,0,1,0,1,2,3,1,0,0,,,,,,,,,,,,,,,0,2
8119,502940,52,1,0,0,19,14,172,43981.0,56417,1,0,0,1,1,3,3,1,19,14,6001.0,9001.0,19.0,11.0,69643d36207365713d3936,,,,,,,,,,0,0
8120,502986,52,1,0,0,19,14,172,43981.0,56417,1,0,0,1,1,3,3,1,19,14,6001.0,9001.0,19.0,11.0,69643d36207365713d3936,,,,,,,,,,0,0
8121,502988,5,0,0,1,0,0,172,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8122,503032,52,1,0,0,14,19,164,43981.0,56417,1,0,0,1,1,3,3,1,14,19,9001.0,6001.0,19.0,11.0,69643d36207365713d3936,,,,,,,,,,0,0
8123,503034,5,0,0,1,0,0,164,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8124,503088,25,0,0,0,26,255,146,43981.0,55377,1,0,1,0,1,2,3,1,0,0,,,,,,,,,,,,,,,0,2
8125,503949,53,1,0,0,21,14,72,43981.0,56417,1,0,0,1,1,3,3,1,21,14,6001.0,9001.0,20.0,12.0,69643d38207365713d323434,,,,,,,,,,0,0
8126,503951,5,0,0,1,0,0,72,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8127,503985,53,1,0,0,14,21,165,43981.0,56417,1,0,0,1,1,3,3,1,14,21,9001.0,6001.0,20.0,12.0,69643d38207365713d323434,,,,,,,,,,0,0
8128,503987,5,0,0,1,0,0,165,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8129,504101,53,1,0,0,22,14,64,43981.0,56417,1,0,0,1,1,3,3,1,22,14,6001.0,9001.0,20.0,12.0,69643d39207365713d323433,,,,,,,,,,0,0
8130,504103,5,0,0,1,0,0,64,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8131,504133,53,1,0,0,14,22,166,43981.0,56417,1,0,0,1,1,3,3,1,14,22,9001.0,6001.0,20.0,12.0,69643d39207365713d323433,,,,,,,,,,0,0
8132,504135,5,0,0,1,0,0,166,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8133,504271,52,1,0,0,18,14,175,43981.0,56417,1,0,0,1,1,3,3,1,18,14,6001.0,9001.0,19.0,11.0,69643d35207365713d3936,,,,,,,,,,0,0
8134,504273,5,0,0,1,0,0,175,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8135,504305,52,1,0,0,14,18,167,43981.0,56417,1,0,0,1,1,3,3,1,14,18,9001.0,6001.0,19.0,11.0,69643d35207365713d3936,,,,,,,,,,0,0
8136,504307,5,0,0,1,0,0,167,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8137,504645,25,0,0,0,24,255,64,43981.0,55377,1,0,1,0,1,2,3,1,0,0,,,,,,,,,,,,,,,0,2
8138,504947,25,0,0,0,25,255,66,43981.0,55377,1,0,1,0,1,2,3,1,0,0,,,,,,,,,,,,,,,0,2
8139,505088,25,0,0,0,26,255,147,43981.0,55377,1,0,1,0,1,2,3,1,0,0,,,,,,,,,,,,,,,0,2
8140,505175,54,1,0,0,23,14,56,43981.0,56417,1,0,0,1,1,3,3,1,23,14,6001.0,9001.0,21.0,13.0,69643d3130207365713d323336,,,,,,,,,,0,0
8141,505177,5,0,0,1,0,0,56,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8142,505235,54,1,0,0,14,23,168,43981.0,56417,1,0,0,1,1,3,3,1,14,23,9001.0,6001.0,21.0,13.0,69643d3130207365713d323336,,,,,,,,,,0,0
8143,505237,5,0,0,1,0,0,168,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8144,505240,54,1,0,0,14,23,168,43981.0,56417,1,0,0,1,1,3,3,1,14,23,9001.0,6001.0,21.0,13.0,69643d3130207365713d323336,,,,,,,,,,0,0
8145,505274,54,1,0,0,14,23,168,43981.0,56417,1,0,0,1,1,3,3,1,14,23,9001.0,6001.0,21.0,13.0,69643d3130207365713d323336,,,,,,,,,,0,0
8146,505276,5,0,0,1,0,0,168,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8147,505297,54,1,0,0,14,23,168,43981.0,56417,1,0,0,1,1,3,3,1,14,23,9001.0,6001.0,21.0,13.0,69643d3130207365713d323336,,,,,,,,,,0,0
8148,505299,5,0,0,1,0,0,168,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8149,505303,54,1,0,0,14,23,168,43981.0,56417,1,0,0,1,1,3,3,1,14,23,9001.0,6001.0,21.0,13.0,69643d3130207365713d323336,,,,,,,,,,0,0
8150,505305,5,0,0,1,0,0,168,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8151,505684,53,1,0,0,21,14,73,43981.0,56417,1,0,0,1,1,3,3,1,21,14,6001.0,9001.0,20.0,12.0,69643d38207365713d323435,,,,,,,,,,0,0
8152,505686,5,0,0,1,0,0,73,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8153,505758,53,1,0,0,14,21,169,43981.0,56417,1,0,0,1,1,3,3,1,14,21,9001.0,6001.0,20.0,12.0,69643d38207365713d323435,,,,,,,,,,0,0
8154,505760,5,0,0,1,0,0,169,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8155,505851,53,1,0,0,22,14,65,43981.0,56417,1,0,0,1,1,3,3,1,22,14,6001.0,9001.0,20.0,12.0,69643d39207365713d323434,,,,,,,,,,0,0
8156,505853,5,0,0,1,0,0,65,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8157,505907,53,1,0,0,14,22,170,43981.0,56417,1,0,0,1,1,3,3,1,14,22,9001.0,6001.0,20.0,12.0,69643d39207365713d323434,,,,,,,,,,0,0
8158,505909,5,0,0,1,0,0,170,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8159,505930,53,1,0,0,14,22,170,43981.0,56417,1,0,0,1,1,3,3,1,14,22,9001.0,6001.0,20.0,12.0,69643d39207365713d323434,,,,,,,,,,0,0
8160,505932,5,0,0,1,0,0,170,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8161,505954,53,1,0,0,14,22,170,43981.0,56417,1,0,0,1,1,3,3,1,14,22,9001.0,6001.0,20.0,12.0,69643d39207365713d323434,,,,,,,,,,0,0
8162,505969,53,1,0,0,14,22,170,43981.0,56417,1,0,0,1,1,3,3,1,14,22,9001.0,6001.0,20.0,12.0,69643d39207365713d323434,,,,,,,,,,0,0
8163,505971,5,0,0,1,0,0,170,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8164,505975,53,1,0,0,14,22,170,43981.0,56417,1,0,0,1,1,3,3,1,14,22,9001.0,6001.0,20.0,12.0,69643d39207365713d323434,,,,,,,,,,0,0
8165,506003,52,1,0,0,15,14,128,43981.0,56417,1,0,0,1,1,3,3,1,15,14,6001.0,9001.0,19.0,11.0,69643d32207365713d3439,,,,,,,,,,0,0
8166,506005,5,0,0,1,0,0,128,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8167,506035,52,1,0,0,14,15,171,43981.0,56417,1,0,0,1,1,3,3,1,14,15,9001.0,6001.0,19.0,11.0,69643d32207365713d3439,,,,,,,,,,0,0
8168,506037,5,0,0,1,0,0,171,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8169,506042,53,1,0,0,14,22,170,43981.0,56417,1,0,0,1,1,3,3,1,14,22,9001.0,6001.0,20.0,12.0,69643d39207365713d323434,,,,,,,,,,0,0
8170,506044,5,0,0,1,0,0,170,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8171,506309,52,1,0,0,20,14,173,43981.0,56417,1,0,0,1,1,3,3,1,20,14,6001.0,9001.0,19.0,11.0,69643d37207365713d3936,,,,,,,,,,0,0
8172,506312,5,0,0,1,0,0,173,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8173,506319,52,1,0,0,17,14,128,43981.0,56417,1,0,0,1,1,3,3,1,17,14,6001.0,9001.0,19.0,11.0,69643d34207365713d3439,,,,,,,,,,0,0
8174,506334,52,1,0,0,17,14,128,43981.0,56417,1,0,0,1,1,3,3,1,17,14,6001.0,9001.0,19.0,11.0,69643d34207365713d3439,,,,,,,,,,0,0
8175,506336,5,0,0,1,0,0,128,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8176,506348,52,1,0,0,20,14,173,43981.0,56417,1,0,0,1,1,3,3,1,20,14,6001.0,9001.0,19.0,11.0,69643d37207365713d3936,,,,,,,,,,0,0
8177,506353,52,1,0,0,20,14,173,43981.0,56417,1,0,0,1,1,3,3,1,20,14,6001.0,9001.0,19.0,11.0,69643d37207365713d3936,,,,,,,,,,0,0
8178,506355,5,0,0,1,0,0,173,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8179,506391,52,1,0,0,14,17,173,43981.0,56417,1,0,0,1,1,3,3,1,14,17,9001.0,6001.0,19.0,11.0,69643d34207365713d3439,,,,,,,,,,0,0
8180,506393,5,0,0,1,0,0,173,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8181,506399,52,1,0,0,14,20,172,43981.0,56417,1,0,0,1,1,3,3,1,14,20,9001.0,6001.0,19.0,11.0,69643d37207365713d3936,,,,,,,,,,0,0
8182,506402,5,0,0,1,0,0,172,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8183,506605,54,1,0,0,23,14,57,43981.0,56417,1,0,0,1,1,3,3,1,23,14,6001.0,9001.0,21.0,13.0,69643d3130207365713d323337,,,,,,,,,,0,0
8184,506607,5,0,0,1,0,0,57,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8185,506620,54,1,0,0,23,14,57,43981.0,56417,1,0,0,1,1,3,3,1,23,14,6001.0,9001.0,21.0,13.0,69643d3130207365713d323337,,,,,,,,,,0,0
8186,506623,5,0,0,1,0,0,57,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8187,506629,25,0,0,0,24,255,65,43981.0,55377,1,0,1,0,1,2,3,1,0,0,,,,,,,,,,,,,,,0,2
8188,506649,54,1,0,0,14,23,174,43981.0,56417,1,0,0,1,1,3,3,1,14,23,9001.0,6001.0,21.0,13.0,69643d3130207365713d323337,,,,,,,,,,0,0
8189,506651,5,0,0,1,0,0,174,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8190,506664,54,1,0,0,14,23,174,43981.0,56417,1,0,0,1,1,3,3,1,14,23,9001.0,6001.0,21.0,13.0,69643d3130207365713d323337,,,,,,,,,,0,0
8191,506667,5,0,0,1,0,0,174,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8192,506916,25,0,0,0,25,255,67,43981.0,55377,1,0,1,0,1,2,3,1,0,0,,,,,,,,,,,,,,,0,2
8193,507080,25,0,0,0,26,255,148,43981.0,55377,1,0,1,0,1,2,3,1,0,0,,,,,,,,,,,,,,,0,2
8194,507604,52,1,0,0,16,14,126,43981.0,56417,1,0,0,1,1,3,3,1,16,14,6001.0,9001.0,19.0,11.0,69643d33207365713d3439,,,,,,,,,,0,0
8195,507606,5,0,0,1,0,0,126,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8196,507641,52,1,0,0,14,16,175,43981.0,56417,1,0,0,1,1,3,3,1,14,16,9001.0,6001.0,19.0,11.0,69643d33207365713d3439,,,,,,,,,,0,0
8197,507643,5,0,0,1,0,0,175,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8198,507926,53,1,0,0,21,14,74,43981.0,56417,1,0,0,1,1,3,3,1,21,14,6001.0,9001.0,20.0,12.0,69643d38207365713d323436,,,,,,,,,,0,0
8199,507928,5,0,0,1,0,0,74,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8200,507961,53,1,0,0,14,21,176,43981.0,56417,1,0,0,1,1,3,3,1,14,21,9001.0,6001.0,20.0,12.0,69643d38207365713d323436,,,,,,,,,,0,0
8201,507963,5,0,0,1,0,0,176,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8202,508018,52,1,0,0,19,14,173,43981.0,56417,1,0,0,1,1,3,3,1,19,14,6001.0,9001.0,19.0,11.0,69643d36207365713d3937,,,,,,,,,,0,0
8203,508020,5,0,0,1,0,0,173,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
8204,508071,52,1,0,0,14,19,177,43981.0,56417,1,0,0,1,1,3,3,1,14,19,9001.0,6001.0,19.0,11.0,69643d36207365713d3937,,,,,,,,,,0,0
8205,508073,5,0,0,1,0,0,177,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
